nohup: ignoring input
---------------------------------Starting---------------------------------
Saving unlabeled images
{'dataset': 'rescuenet', 'ignore_label': 255, 'model': 'DeepLab', 'pretrained': 'coco', 'seed': 1, 'training': {'batch_size': 2, 'data': {'crop': True, 'input_size': '750,750', 'labeled_samples': 900, 'scale': True, 'split_id_list': 1000}, 'learning_rate': 0.00025, 'lr_schedule': 'Poly', 'lr_schedule_power': 0.9, 'momentum': 0.9, 'num_iterations': 40000, 'num_workers': 4, 'optimizer': 'SGD', 'unlabeled': {'blur': False, 'color_jitter': False, 'consistency_loss': 'CE', 'consistency_weight': 1, 'flip': False, 'pixel_weight': 'threshold_uniform', 'mix_mask': 'class', 'train_unlabeled': True}, 'use_sync_batchnorm': True, 'weight_decay': 0.0005}, 'utils': {'checkpoint_dir': '../../../data/jpk322/ClassMix/RescueNet/', 'log_per_iter': 200, 'save_best_model': True, 'save_checkpoint_every': 1000, 'tensorboard': True, 'val_per_iter': 5000}}
dataset size:  3595
Training with labeled samples: 900
/home/jpk322/.conda/envs/classMix/lib/python3.10/site-packages/torch/optim/sgd.py:27: UserWarning: optimizer contains a parameter group with duplicate parameters; in future, this will cause an error; see github.com/pytorch/pytorch/issues/40967 for more information
  super().__init__(params, defaults)
iter =   2183/ 40000, loss_l = 0.663, loss_u = 0.031
iter =   2184/ 40000, loss_l = 0.536, loss_u = 0.101
iter =   2185/ 40000, loss_l = 0.740, loss_u = 0.070
iter =   2186/ 40000, loss_l = 0.510, loss_u = 0.068
iter =   2187/ 40000, loss_l = 0.457, loss_u = 0.012
iter =   2188/ 40000, loss_l = 0.920, loss_u = 0.014
iter =   2189/ 40000, loss_l = 0.447, loss_u = 0.069
iter =   2190/ 40000, loss_l = 2.959, loss_u = 0.073
iter =   2191/ 40000, loss_l = 0.280, loss_u = 0.022
iter =   2192/ 40000, loss_l = 0.359, loss_u = 0.039
iter =   2193/ 40000, loss_l = 0.789, loss_u = 0.001
iter =   2194/ 40000, loss_l = 1.081, loss_u = 0.046
iter =   2195/ 40000, loss_l = 0.489, loss_u = 0.008
iter =   2196/ 40000, loss_l = 0.650, loss_u = 0.013
iter =   2197/ 40000, loss_l = 0.902, loss_u = 0.026
iter =   2198/ 40000, loss_l = 0.949, loss_u = 0.004
iter =   2199/ 40000, loss_l = 1.129, loss_u = 0.092
iter =   2200/ 40000, loss_l = 0.754, loss_u = 0.001
iter =   2201/ 40000, loss_l = 0.165, loss_u = 0.001
iter =   2202/ 40000, loss_l = 0.188, loss_u = 0.068
iter =   2203/ 40000, loss_l = 2.141, loss_u = 0.101
iter =   2204/ 40000, loss_l = 1.153, loss_u = 0.046
iter =   2205/ 40000, loss_l = 1.471, loss_u = 0.083
iter =   2206/ 40000, loss_l = 0.358, loss_u = 0.016
iter =   2207/ 40000, loss_l = 0.704, loss_u = 0.031
iter =   2208/ 40000, loss_l = 1.363, loss_u = 0.024
iter =   2209/ 40000, loss_l = 1.354, loss_u = 0.030
iter =   2210/ 40000, loss_l = 1.110, loss_u = 0.002
iter =   2211/ 40000, loss_l = 1.936, loss_u = 0.033
iter =   2212/ 40000, loss_l = 1.130, loss_u = 0.000
iter =   2213/ 40000, loss_l = 0.596, loss_u = 0.021
iter =   2214/ 40000, loss_l = 0.721, loss_u = 0.039
iter =   2215/ 40000, loss_l = 0.915, loss_u = 0.017
iter =   2216/ 40000, loss_l = 0.915, loss_u = 0.043
iter =   2217/ 40000, loss_l = 1.178, loss_u = 0.110
iter =   2218/ 40000, loss_l = 2.081, loss_u = 0.024
iter =   2219/ 40000, loss_l = 0.486, loss_u = 0.160
iter =   2220/ 40000, loss_l = 0.620, loss_u = 0.000
iter =   2221/ 40000, loss_l = 0.858, loss_u = 0.045
iter =   2222/ 40000, loss_l = 0.673, loss_u = 0.006
iter =   2223/ 40000, loss_l = 1.166, loss_u = 0.041
iter =   2224/ 40000, loss_l = 1.073, loss_u = 0.058
iter =   2225/ 40000, loss_l = 0.391, loss_u = 0.021
iter =   2226/ 40000, loss_l = 1.017, loss_u = 0.102
iter =   2227/ 40000, loss_l = 0.601, loss_u = 0.040
iter =   2228/ 40000, loss_l = 0.790, loss_u = 0.049
iter =   2229/ 40000, loss_l = 0.656, loss_u = 0.011
iter =   2230/ 40000, loss_l = 0.487, loss_u = 0.040
iter =   2231/ 40000, loss_l = 1.023, loss_u = 0.022
iter =   2232/ 40000, loss_l = 0.116, loss_u = 0.015
iter =   2233/ 40000, loss_l = 0.264, loss_u = 0.019
iter =   2234/ 40000, loss_l = 1.157, loss_u = 0.022
iter =   2235/ 40000, loss_l = 0.471, loss_u = 0.000
iter =   2236/ 40000, loss_l = 0.517, loss_u = 0.133
iter =   2237/ 40000, loss_l = 0.419, loss_u = 0.017
iter =   2238/ 40000, loss_l = 1.367, loss_u = 0.022
iter =   2239/ 40000, loss_l = 0.775, loss_u = 0.050
iter =   2240/ 40000, loss_l = 1.037, loss_u = 0.010
iter =   2241/ 40000, loss_l = 0.586, loss_u = 0.006
iter =   2242/ 40000, loss_l = 1.234, loss_u = 0.112
iter =   2243/ 40000, loss_l = 0.966, loss_u = 0.063
iter =   2244/ 40000, loss_l = 0.933, loss_u = 0.047
iter =   2245/ 40000, loss_l = 0.712, loss_u = 0.005
iter =   2246/ 40000, loss_l = 1.391, loss_u = 0.031
iter =   2247/ 40000, loss_l = 0.744, loss_u = 0.001
iter =   2248/ 40000, loss_l = 0.862, loss_u = 0.020
iter =   2249/ 40000, loss_l = 1.697, loss_u = 0.097
Epochs since start:  5
iter =   2250/ 40000, loss_l = 1.366, loss_u = 0.004
iter =   2251/ 40000, loss_l = 1.545, loss_u = 0.005
iter =   2252/ 40000, loss_l = 0.192, loss_u = 0.119
iter =   2253/ 40000, loss_l = 1.437, loss_u = 0.034
iter =   2254/ 40000, loss_l = 0.939, loss_u = 0.007
iter =   2255/ 40000, loss_l = 0.533, loss_u = 0.016
iter =   2256/ 40000, loss_l = 0.591, loss_u = 0.017
iter =   2257/ 40000, loss_l = 0.662, loss_u = 0.000
iter =   2258/ 40000, loss_l = 2.072, loss_u = 0.000
iter =   2259/ 40000, loss_l = 0.569, loss_u = 0.000
iter =   2260/ 40000, loss_l = 0.938, loss_u = 0.037
iter =   2261/ 40000, loss_l = 0.764, loss_u = 0.004
iter =   2262/ 40000, loss_l = 0.436, loss_u = 0.003
iter =   2263/ 40000, loss_l = 0.237, loss_u = 0.019
iter =   2264/ 40000, loss_l = 0.719, loss_u = 0.040
iter =   2265/ 40000, loss_l = 0.369, loss_u = 0.005
iter =   2266/ 40000, loss_l = 1.589, loss_u = 0.013
iter =   2267/ 40000, loss_l = 1.451, loss_u = 0.000
iter =   2268/ 40000, loss_l = 0.679, loss_u = 0.046
iter =   2269/ 40000, loss_l = 0.410, loss_u = 0.011
iter =   2270/ 40000, loss_l = 0.872, loss_u = 0.047
iter =   2271/ 40000, loss_l = 0.242, loss_u = 0.119
iter =   2272/ 40000, loss_l = 1.013, loss_u = 0.184
iter =   2273/ 40000, loss_l = 0.495, loss_u = 0.005
iter =   2274/ 40000, loss_l = 0.521, loss_u = 0.034
iter =   2275/ 40000, loss_l = 0.588, loss_u = 0.022
iter =   2276/ 40000, loss_l = 0.527, loss_u = 0.030
iter =   2277/ 40000, loss_l = 1.090, loss_u = 0.028
iter =   2278/ 40000, loss_l = 0.645, loss_u = 0.011
iter =   2279/ 40000, loss_l = 0.267, loss_u = 0.018
iter =   2280/ 40000, loss_l = 0.863, loss_u = 0.039
iter =   2281/ 40000, loss_l = 0.348, loss_u = 0.003
iter =   2282/ 40000, loss_l = 0.737, loss_u = 0.000
iter =   2283/ 40000, loss_l = 0.319, loss_u = 0.064
iter =   2284/ 40000, loss_l = 0.724, loss_u = 0.001
iter =   2285/ 40000, loss_l = 0.901, loss_u = 0.027
iter =   2286/ 40000, loss_l = 0.627, loss_u = 0.034
iter =   2287/ 40000, loss_l = 1.782, loss_u = 0.000
iter =   2288/ 40000, loss_l = 0.092, loss_u = 0.071
iter =   2289/ 40000, loss_l = 0.531, loss_u = 0.023
iter =   2290/ 40000, loss_l = 1.080, loss_u = 0.016
iter =   2291/ 40000, loss_l = 0.263, loss_u = 0.056
iter =   2292/ 40000, loss_l = 0.801, loss_u = 0.057
iter =   2293/ 40000, loss_l = 0.763, loss_u = 0.052
iter =   2294/ 40000, loss_l = 0.974, loss_u = 0.001
iter =   2295/ 40000, loss_l = 0.391, loss_u = 0.042
iter =   2296/ 40000, loss_l = 1.002, loss_u = 0.032
iter =   2297/ 40000, loss_l = 1.160, loss_u = 0.028
iter =   2298/ 40000, loss_l = 0.414, loss_u = 0.019
iter =   2299/ 40000, loss_l = 0.867, loss_u = 0.012
iter =   2300/ 40000, loss_l = 1.258, loss_u = 0.012
iter =   2301/ 40000, loss_l = 0.534, loss_u = 0.006
iter =   2302/ 40000, loss_l = 0.630, loss_u = 0.035
iter =   2303/ 40000, loss_l = 2.192, loss_u = 0.040
iter =   2304/ 40000, loss_l = 0.947, loss_u = 0.027
iter =   2305/ 40000, loss_l = 0.405, loss_u = 0.189
iter =   2306/ 40000, loss_l = 0.871, loss_u = 0.092
iter =   2307/ 40000, loss_l = 0.367, loss_u = 0.006
iter =   2308/ 40000, loss_l = 0.355, loss_u = 0.021
iter =   2309/ 40000, loss_l = 0.611, loss_u = 0.339
iter =   2310/ 40000, loss_l = 0.811, loss_u = 0.050
iter =   2311/ 40000, loss_l = 0.244, loss_u = 0.070
iter =   2312/ 40000, loss_l = 0.630, loss_u = 0.018
iter =   2313/ 40000, loss_l = 0.445, loss_u = 0.015
iter =   2314/ 40000, loss_l = 1.771, loss_u = 0.004
iter =   2315/ 40000, loss_l = 1.178, loss_u = 0.034
iter =   2316/ 40000, loss_l = 1.101, loss_u = 0.079
iter =   2317/ 40000, loss_l = 0.931, loss_u = 0.017
iter =   2318/ 40000, loss_l = 0.835, loss_u = 0.004
iter =   2319/ 40000, loss_l = 0.408, loss_u = 0.086
iter =   2320/ 40000, loss_l = 0.111, loss_u = 0.239
iter =   2321/ 40000, loss_l = 0.365, loss_u = 0.036
iter =   2322/ 40000, loss_l = 0.298, loss_u = 0.013
iter =   2323/ 40000, loss_l = 0.309, loss_u = 0.000
iter =   2324/ 40000, loss_l = 0.410, loss_u = 0.076
iter =   2325/ 40000, loss_l = 0.621, loss_u = 0.057
iter =   2326/ 40000, loss_l = 0.656, loss_u = 0.011
iter =   2327/ 40000, loss_l = 0.641, loss_u = 0.002
iter =   2328/ 40000, loss_l = 0.418, loss_u = 0.015
iter =   2329/ 40000, loss_l = 1.144, loss_u = 0.028
iter =   2330/ 40000, loss_l = 0.647, loss_u = 0.104
iter =   2331/ 40000, loss_l = 1.355, loss_u = 0.082
iter =   2332/ 40000, loss_l = 0.295, loss_u = 0.006
iter =   2333/ 40000, loss_l = 0.912, loss_u = 0.010
iter =   2334/ 40000, loss_l = 0.223, loss_u = 0.000
iter =   2335/ 40000, loss_l = 0.851, loss_u = 0.034
iter =   2336/ 40000, loss_l = 1.183, loss_u = 0.067
iter =   2337/ 40000, loss_l = 1.709, loss_u = 0.009
iter =   2338/ 40000, loss_l = 0.412, loss_u = 0.000
iter =   2339/ 40000, loss_l = 0.995, loss_u = 0.043
iter =   2340/ 40000, loss_l = 0.860, loss_u = 0.009
iter =   2341/ 40000, loss_l = 0.406, loss_u = 0.063
iter =   2342/ 40000, loss_l = 0.711, loss_u = 0.063
iter =   2343/ 40000, loss_l = 0.810, loss_u = 0.022
iter =   2344/ 40000, loss_l = 0.597, loss_u = 0.166
iter =   2345/ 40000, loss_l = 0.729, loss_u = 0.000
iter =   2346/ 40000, loss_l = 0.461, loss_u = 0.121
iter =   2347/ 40000, loss_l = 0.319, loss_u = 0.007
iter =   2348/ 40000, loss_l = 0.505, loss_u = 0.071
iter =   2349/ 40000, loss_l = 0.383, loss_u = 0.052
iter =   2350/ 40000, loss_l = 0.734, loss_u = 0.103
iter =   2351/ 40000, loss_l = 0.224, loss_u = 0.003
iter =   2352/ 40000, loss_l = 2.043, loss_u = 0.068
iter =   2353/ 40000, loss_l = 0.116, loss_u = 0.118
iter =   2354/ 40000, loss_l = 0.464, loss_u = 0.012
iter =   2355/ 40000, loss_l = 0.380, loss_u = 0.084
iter =   2356/ 40000, loss_l = 0.252, loss_u = 0.001
iter =   2357/ 40000, loss_l = 1.187, loss_u = 0.014
iter =   2358/ 40000, loss_l = 1.183, loss_u = 0.003
iter =   2359/ 40000, loss_l = 0.278, loss_u = 0.029
iter =   2360/ 40000, loss_l = 0.297, loss_u = 0.009
iter =   2361/ 40000, loss_l = 0.585, loss_u = 0.060
iter =   2362/ 40000, loss_l = 0.552, loss_u = 0.005
iter =   2363/ 40000, loss_l = 0.568, loss_u = 0.026
iter =   2364/ 40000, loss_l = 1.092, loss_u = 0.033
iter =   2365/ 40000, loss_l = 0.730, loss_u = 0.000
iter =   2366/ 40000, loss_l = 0.716, loss_u = 0.494
iter =   2367/ 40000, loss_l = 0.574, loss_u = 0.238
iter =   2368/ 40000, loss_l = 0.851, loss_u = 0.074
iter =   2369/ 40000, loss_l = 0.580, loss_u = 0.012
iter =   2370/ 40000, loss_l = 0.136, loss_u = 0.102
iter =   2371/ 40000, loss_l = 0.600, loss_u = 0.083
iter =   2372/ 40000, loss_l = 0.684, loss_u = 0.029
iter =   2373/ 40000, loss_l = 1.609, loss_u = 0.163
iter =   2374/ 40000, loss_l = 0.418, loss_u = 0.047
iter =   2375/ 40000, loss_l = 0.896, loss_u = 0.094
iter =   2376/ 40000, loss_l = 1.505, loss_u = 0.068
iter =   2377/ 40000, loss_l = 1.164, loss_u = 0.040
iter =   2378/ 40000, loss_l = 0.324, loss_u = 0.040
iter =   2379/ 40000, loss_l = 0.273, loss_u = 0.056
iter =   2380/ 40000, loss_l = 0.999, loss_u = 0.129
iter =   2381/ 40000, loss_l = 1.633, loss_u = 0.049
iter =   2382/ 40000, loss_l = 0.434, loss_u = 0.032
iter =   2383/ 40000, loss_l = 3.140, loss_u = 0.005
iter =   2384/ 40000, loss_l = 1.438, loss_u = 0.072
iter =   2385/ 40000, loss_l = 0.507, loss_u = 0.249
iter =   2386/ 40000, loss_l = 0.965, loss_u = 0.431
iter =   2387/ 40000, loss_l = 0.397, loss_u = 0.044
iter =   2388/ 40000, loss_l = 0.321, loss_u = 0.030
iter =   2389/ 40000, loss_l = 0.553, loss_u = 0.357
iter =   2390/ 40000, loss_l = 1.138, loss_u = 0.195
iter =   2391/ 40000, loss_l = 0.467, loss_u = 0.117
iter =   2392/ 40000, loss_l = 0.323, loss_u = 0.003
iter =   2393/ 40000, loss_l = 0.215, loss_u = 0.018
iter =   2394/ 40000, loss_l = 0.761, loss_u = 0.079
iter =   2395/ 40000, loss_l = 1.506, loss_u = 0.003
iter =   2396/ 40000, loss_l = 0.794, loss_u = 0.002
iter =   2397/ 40000, loss_l = 1.644, loss_u = 0.185
iter =   2398/ 40000, loss_l = 0.922, loss_u = 0.055
iter =   2399/ 40000, loss_l = 0.833, loss_u = 0.128
iter =   2400/ 40000, loss_l = 1.539, loss_u = 0.004
iter =   2401/ 40000, loss_l = 0.630, loss_u = 0.085
iter =   2402/ 40000, loss_l = 1.280, loss_u = 0.006
iter =   2403/ 40000, loss_l = 1.037, loss_u = 0.053
iter =   2404/ 40000, loss_l = 0.425, loss_u = 0.286
iter =   2405/ 40000, loss_l = 1.004, loss_u = 0.107
iter =   2406/ 40000, loss_l = 0.384, loss_u = 0.143
iter =   2407/ 40000, loss_l = 0.946, loss_u = 0.061
iter =   2408/ 40000, loss_l = 1.371, loss_u = 0.097
iter =   2409/ 40000, loss_l = 0.363, loss_u = 0.008
iter =   2410/ 40000, loss_l = 2.496, loss_u = 0.069
iter =   2411/ 40000, loss_l = 1.238, loss_u = 0.042
iter =   2412/ 40000, loss_l = 0.174, loss_u = 0.046
iter =   2413/ 40000, loss_l = 0.322, loss_u = 0.025
iter =   2414/ 40000, loss_l = 0.707, loss_u = 0.002
iter =   2415/ 40000, loss_l = 0.860, loss_u = 0.042
iter =   2416/ 40000, loss_l = 1.463, loss_u = 0.092
iter =   2417/ 40000, loss_l = 2.225, loss_u = 0.010
iter =   2418/ 40000, loss_l = 0.867, loss_u = 0.042
iter =   2419/ 40000, loss_l = 0.560, loss_u = 0.047
iter =   2420/ 40000, loss_l = 1.176, loss_u = 0.027
iter =   2421/ 40000, loss_l = 0.841, loss_u = 0.010
iter =   2422/ 40000, loss_l = 0.656, loss_u = 0.064
iter =   2423/ 40000, loss_l = 0.887, loss_u = 0.060
iter =   2424/ 40000, loss_l = 0.750, loss_u = 0.082
iter =   2425/ 40000, loss_l = 0.214, loss_u = 0.092
iter =   2426/ 40000, loss_l = 0.688, loss_u = 0.017
iter =   2427/ 40000, loss_l = 0.821, loss_u = 0.038
iter =   2428/ 40000, loss_l = 0.839, loss_u = 0.120
iter =   2429/ 40000, loss_l = 0.387, loss_u = 0.105
iter =   2430/ 40000, loss_l = 2.315, loss_u = 0.076
iter =   2431/ 40000, loss_l = 1.842, loss_u = 0.003
iter =   2432/ 40000, loss_l = 0.672, loss_u = 0.027
iter =   2433/ 40000, loss_l = 0.685, loss_u = 0.033
iter =   2434/ 40000, loss_l = 1.158, loss_u = 0.186
iter =   2435/ 40000, loss_l = 0.791, loss_u = 0.004
iter =   2436/ 40000, loss_l = 0.686, loss_u = 0.034
iter =   2437/ 40000, loss_l = 0.707, loss_u = 0.076
iter =   2438/ 40000, loss_l = 0.568, loss_u = 0.000
iter =   2439/ 40000, loss_l = 0.595, loss_u = 0.037
iter =   2440/ 40000, loss_l = 0.268, loss_u = 0.000
iter =   2441/ 40000, loss_l = 0.800, loss_u = 0.008
iter =   2442/ 40000, loss_l = 0.506, loss_u = 0.069
iter =   2443/ 40000, loss_l = 0.628, loss_u = 0.039
iter =   2444/ 40000, loss_l = 0.442, loss_u = 0.114
iter =   2445/ 40000, loss_l = 0.894, loss_u = 0.018
iter =   2446/ 40000, loss_l = 0.576, loss_u = 0.003
iter =   2447/ 40000, loss_l = 2.130, loss_u = 0.011
iter =   2448/ 40000, loss_l = 1.461, loss_u = 0.055
iter =   2449/ 40000, loss_l = 0.663, loss_u = 0.014
iter =   2450/ 40000, loss_l = 1.208, loss_u = 0.073
iter =   2451/ 40000, loss_l = 0.569, loss_u = 0.059
iter =   2452/ 40000, loss_l = 0.607, loss_u = 0.004
iter =   2453/ 40000, loss_l = 0.390, loss_u = 0.046
iter =   2454/ 40000, loss_l = 1.425, loss_u = 0.002
iter =   2455/ 40000, loss_l = 1.754, loss_u = 0.002
iter =   2456/ 40000, loss_l = 0.339, loss_u = 0.005
iter =   2457/ 40000, loss_l = 0.227, loss_u = 0.034
iter =   2458/ 40000, loss_l = 0.261, loss_u = 0.005
iter =   2459/ 40000, loss_l = 2.092, loss_u = 0.028
iter =   2460/ 40000, loss_l = 0.575, loss_u = 0.000
iter =   2461/ 40000, loss_l = 0.799, loss_u = 0.032
iter =   2462/ 40000, loss_l = 0.291, loss_u = 0.018
iter =   2463/ 40000, loss_l = 0.870, loss_u = 0.028
iter =   2464/ 40000, loss_l = 0.708, loss_u = 0.069
iter =   2465/ 40000, loss_l = 0.847, loss_u = 0.023
iter =   2466/ 40000, loss_l = 0.875, loss_u = 0.076
iter =   2467/ 40000, loss_l = 1.976, loss_u = 0.002
iter =   2468/ 40000, loss_l = 0.588, loss_u = 0.062
iter =   2469/ 40000, loss_l = 0.424, loss_u = 0.000
iter =   2470/ 40000, loss_l = 0.613, loss_u = 0.004
iter =   2471/ 40000, loss_l = 1.033, loss_u = 0.115
iter =   2472/ 40000, loss_l = 0.687, loss_u = 0.004
iter =   2473/ 40000, loss_l = 0.674, loss_u = 0.027
iter =   2474/ 40000, loss_l = 0.165, loss_u = 0.070
iter =   2475/ 40000, loss_l = 0.621, loss_u = 0.064
iter =   2476/ 40000, loss_l = 0.823, loss_u = 0.049
iter =   2477/ 40000, loss_l = 0.636, loss_u = 0.037
iter =   2478/ 40000, loss_l = 1.171, loss_u = 0.056
iter =   2479/ 40000, loss_l = 2.306, loss_u = 0.097
iter =   2480/ 40000, loss_l = 0.898, loss_u = 0.013
iter =   2481/ 40000, loss_l = 2.029, loss_u = 0.001
iter =   2482/ 40000, loss_l = 0.310, loss_u = 0.083
iter =   2483/ 40000, loss_l = 0.785, loss_u = 0.001
iter =   2484/ 40000, loss_l = 2.381, loss_u = 0.056
iter =   2485/ 40000, loss_l = 0.381, loss_u = 0.000
iter =   2486/ 40000, loss_l = 1.580, loss_u = 0.019
iter =   2487/ 40000, loss_l = 0.492, loss_u = 0.000
iter =   2488/ 40000, loss_l = 0.299, loss_u = 0.011
iter =   2489/ 40000, loss_l = 0.876, loss_u = 0.012
iter =   2490/ 40000, loss_l = 0.532, loss_u = 0.035
iter =   2491/ 40000, loss_l = 0.220, loss_u = 0.043
iter =   2492/ 40000, loss_l = 0.876, loss_u = 0.007
iter =   2493/ 40000, loss_l = 0.551, loss_u = 0.023
iter =   2494/ 40000, loss_l = 0.577, loss_u = 0.003
iter =   2495/ 40000, loss_l = 0.787, loss_u = 0.000
iter =   2496/ 40000, loss_l = 0.683, loss_u = 0.030
iter =   2497/ 40000, loss_l = 0.162, loss_u = 0.357
iter =   2498/ 40000, loss_l = 0.632, loss_u = 0.043
iter =   2499/ 40000, loss_l = 0.350, loss_u = 0.002
iter =   2500/ 40000, loss_l = 2.180, loss_u = 0.006
iter =   2501/ 40000, loss_l = 0.842, loss_u = 0.133
iter =   2502/ 40000, loss_l = 1.765, loss_u = 0.096
iter =   2503/ 40000, loss_l = 0.462, loss_u = 0.042
iter =   2504/ 40000, loss_l = 0.568, loss_u = 0.002
iter =   2505/ 40000, loss_l = 1.843, loss_u = 0.063
iter =   2506/ 40000, loss_l = 0.553, loss_u = 0.010
iter =   2507/ 40000, loss_l = 0.353, loss_u = 0.017
iter =   2508/ 40000, loss_l = 0.479, loss_u = 0.041
iter =   2509/ 40000, loss_l = 0.702, loss_u = 0.008
iter =   2510/ 40000, loss_l = 0.364, loss_u = 0.101
iter =   2511/ 40000, loss_l = 1.228, loss_u = 0.097
iter =   2512/ 40000, loss_l = 0.441, loss_u = 0.049
iter =   2513/ 40000, loss_l = 0.267, loss_u = 0.000
iter =   2514/ 40000, loss_l = 0.711, loss_u = 0.007
iter =   2515/ 40000, loss_l = 1.187, loss_u = 0.000
iter =   2516/ 40000, loss_l = 0.514, loss_u = 0.040
iter =   2517/ 40000, loss_l = 0.827, loss_u = 0.005
iter =   2518/ 40000, loss_l = 0.355, loss_u = 0.236
iter =   2519/ 40000, loss_l = 0.428, loss_u = 0.078
iter =   2520/ 40000, loss_l = 0.789, loss_u = 0.006
iter =   2521/ 40000, loss_l = 0.525, loss_u = 0.060
iter =   2522/ 40000, loss_l = 1.179, loss_u = 0.123
iter =   2523/ 40000, loss_l = 1.523, loss_u = 0.100
iter =   2524/ 40000, loss_l = 0.772, loss_u = 0.019
iter =   2525/ 40000, loss_l = 0.410, loss_u = 0.004
iter =   2526/ 40000, loss_l = 0.658, loss_u = 0.006
iter =   2527/ 40000, loss_l = 0.975, loss_u = 0.096
iter =   2528/ 40000, loss_l = 0.450, loss_u = 0.048
iter =   2529/ 40000, loss_l = 0.314, loss_u = 0.007
iter =   2530/ 40000, loss_l = 1.045, loss_u = 0.002
iter =   2531/ 40000, loss_l = 0.224, loss_u = 0.111
iter =   2532/ 40000, loss_l = 0.577, loss_u = 0.001
iter =   2533/ 40000, loss_l = 0.739, loss_u = 0.220
iter =   2534/ 40000, loss_l = 0.543, loss_u = 0.026
iter =   2535/ 40000, loss_l = 0.462, loss_u = 0.011
iter =   2536/ 40000, loss_l = 2.211, loss_u = 0.004
iter =   2537/ 40000, loss_l = 1.068, loss_u = 0.002
iter =   2538/ 40000, loss_l = 0.468, loss_u = 0.029
iter =   2539/ 40000, loss_l = 0.710, loss_u = 0.063
iter =   2540/ 40000, loss_l = 2.379, loss_u = 0.112
iter =   2541/ 40000, loss_l = 1.115, loss_u = 0.025
iter =   2542/ 40000, loss_l = 1.450, loss_u = 0.156
iter =   2543/ 40000, loss_l = 0.501, loss_u = 0.012
iter =   2544/ 40000, loss_l = 0.400, loss_u = 0.000
iter =   2545/ 40000, loss_l = 1.057, loss_u = 0.002
iter =   2546/ 40000, loss_l = 0.592, loss_u = 0.005
iter =   2547/ 40000, loss_l = 0.479, loss_u = 0.080
iter =   2548/ 40000, loss_l = 0.063, loss_u = 0.008
iter =   2549/ 40000, loss_l = 1.023, loss_u = 0.000
iter =   2550/ 40000, loss_l = 1.075, loss_u = 0.008
iter =   2551/ 40000, loss_l = 0.434, loss_u = 0.005
iter =   2552/ 40000, loss_l = 1.115, loss_u = 0.020
iter =   2553/ 40000, loss_l = 0.395, loss_u = 0.029
iter =   2554/ 40000, loss_l = 0.472, loss_u = 0.017
iter =   2555/ 40000, loss_l = 1.013, loss_u = 0.004
iter =   2556/ 40000, loss_l = 0.571, loss_u = 0.000
iter =   2557/ 40000, loss_l = 0.931, loss_u = 0.054
iter =   2558/ 40000, loss_l = 0.448, loss_u = 0.005
iter =   2559/ 40000, loss_l = 0.299, loss_u = 0.095
iter =   2560/ 40000, loss_l = 0.581, loss_u = 0.095
iter =   2561/ 40000, loss_l = 1.155, loss_u = 0.076
iter =   2562/ 40000, loss_l = 0.225, loss_u = 0.026
iter =   2563/ 40000, loss_l = 1.192, loss_u = 0.055
iter =   2564/ 40000, loss_l = 0.455, loss_u = 0.046
iter =   2565/ 40000, loss_l = 1.926, loss_u = 0.034
iter =   2566/ 40000, loss_l = 1.247, loss_u = 0.110
iter =   2567/ 40000, loss_l = 0.555, loss_u = 0.169
iter =   2568/ 40000, loss_l = 0.146, loss_u = 0.024
iter =   2569/ 40000, loss_l = 0.860, loss_u = 0.002
iter =   2570/ 40000, loss_l = 1.271, loss_u = 0.069
iter =   2571/ 40000, loss_l = 0.316, loss_u = 0.000
iter =   2572/ 40000, loss_l = 0.598, loss_u = 0.033
iter =   2573/ 40000, loss_l = 2.576, loss_u = 0.007
iter =   2574/ 40000, loss_l = 0.335, loss_u = 0.078
iter =   2575/ 40000, loss_l = 1.747, loss_u = 0.002
iter =   2576/ 40000, loss_l = 0.303, loss_u = 0.016
iter =   2577/ 40000, loss_l = 1.013, loss_u = 0.000
iter =   2578/ 40000, loss_l = 0.366, loss_u = 0.001
iter =   2579/ 40000, loss_l = 1.228, loss_u = 0.004
iter =   2580/ 40000, loss_l = 0.842, loss_u = 0.033
iter =   2581/ 40000, loss_l = 0.293, loss_u = 0.004
iter =   2582/ 40000, loss_l = 0.278, loss_u = 0.233
iter =   2583/ 40000, loss_l = 0.165, loss_u = 0.011
iter =   2584/ 40000, loss_l = 0.400, loss_u = 0.041
iter =   2585/ 40000, loss_l = 0.672, loss_u = 0.010
iter =   2586/ 40000, loss_l = 0.499, loss_u = 0.138
iter =   2587/ 40000, loss_l = 0.267, loss_u = 0.066
iter =   2588/ 40000, loss_l = 0.336, loss_u = 0.179
iter =   2589/ 40000, loss_l = 1.847, loss_u = 0.013
iter =   2590/ 40000, loss_l = 1.069, loss_u = 0.001
iter =   2591/ 40000, loss_l = 1.261, loss_u = 0.079
iter =   2592/ 40000, loss_l = 0.294, loss_u = 0.109
iter =   2593/ 40000, loss_l = 0.268, loss_u = 0.009
iter =   2594/ 40000, loss_l = 0.212, loss_u = 0.001
iter =   2595/ 40000, loss_l = 0.494, loss_u = 0.010
iter =   2596/ 40000, loss_l = 0.566, loss_u = 0.071
iter =   2597/ 40000, loss_l = 0.373, loss_u = 0.106
iter =   2598/ 40000, loss_l = 0.527, loss_u = 0.015
iter =   2599/ 40000, loss_l = 1.122, loss_u = 0.106
